transaction_id,material_id,material_description,material_category,industry_segment,uom,quantity,unit_price,order_value,supplier_id,supplier_name,supplier_country,supplier_quality_tier,source_system,timestamp,created_by,regulatory_flag,criticality_level,is_hazmat,requires_cold_chain,po_number,has_error,correct_uom,error_type
TX04993,MAT4993,Material 4993,CHEMICAL,PHARMA,L,2045,775,1119065,SUP168,Supplier4993,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO004993,1,KG,UOM_MISMATCH
TX04994,MAT4994,Material 4994,CHEMICAL,PHARMA,KG,5719,1123,84320,SUP101,Supplier4994,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO004994,1,KG,UOM_MISMATCH
TX04995,MAT4995,Material 4995,CHEMICAL,PHARMA,PC,2637,3582,2466563,SUP738,Supplier4995,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO004995,1,KG,UOM_MISMATCH
TX04996,MAT4996,Material 4996,CHEMICAL,PHARMA,L,2437,4277,1952091,SUP141,Supplier4996,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO004996,1,KG,UOM_MISMATCH
TX04997,MAT4997,Material 4997,CHEMICAL,PHARMA,L,5687,2509,3414964,SUP831,Supplier4997,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO004997,1,KG,UOM_MISMATCH
TX04998,MAT4998,Material 4998,CHEMICAL,PHARMA,PC,1320,169,953081,SUP644,Supplier4998,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO004998,1,KG,UOM_MISMATCH
TX04999,MAT4999,Material 4999,CHEMICAL,PHARMA,L,7637,110,812080,SUP712,Supplier4999,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO004999,0,L,
TX05000,MAT5000,Material 5000,CHEMICAL,PHARMA,KG,6193,2133,755822,SUP347,Supplier5000,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005000,0,KG,
TX05001,MAT5001,Material 5001,CHEMICAL,PHARMA,BX,1870,202,1841380,SUP133,Supplier5001,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005001,1,KG,UOM_MISMATCH
TX05002,MAT5002,Material 5002,CHEMICAL,PHARMA,BX,9173,420,3389926,SUP601,Supplier5002,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005002,1,KG,UOM_MISMATCH
TX05003,MAT5003,Material 5003,CHEMICAL,PHARMA,ML,7790,556,1570030,SUP145,Supplier5003,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005003,1,KG,UOM_MISMATCH
TX05004,MAT5004,Material 5004,CHEMICAL,PHARMA,BX,4326,3241,4449093,SUP755,Supplier5004,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005004,0,BX,
TX05005,MAT5005,Material 5005,CHEMICAL,PHARMA,L,1193,3010,4338432,SUP623,Supplier5005,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005005,1,KG,UOM_MISMATCH
TX05006,MAT5006,Material 5006,CHEMICAL,PHARMA,ML,7256,4321,3847059,SUP178,Supplier5006,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005006,1,KG,UOM_MISMATCH
TX05007,MAT5007,Material 5007,CHEMICAL,PHARMA,L,8242,4943,1733384,SUP223,Supplier5007,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005007,0,L,
TX05008,MAT5008,Material 5008,CHEMICAL,PHARMA,ML,9532,4621,3463481,SUP248,Supplier5008,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005008,1,KG,UOM_MISMATCH
TX05009,MAT5009,Material 5009,CHEMICAL,PHARMA,KG,1275,4923,4265895,SUP281,Supplier5009,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005009,0,KG,
TX05010,MAT5010,Material 5010,CHEMICAL,PHARMA,ML,6903,2945,3721357,SUP803,Supplier5010,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005010,1,KG,UOM_MISMATCH
TX05011,MAT5011,Material 5011,CHEMICAL,PHARMA,PC,2570,3361,2229642,SUP228,Supplier5011,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005011,1,KG,UOM_MISMATCH
TX05012,MAT5012,Material 5012,CHEMICAL,PHARMA,BX,5051,166,3109900,SUP459,Supplier5012,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005012,1,KG,UOM_MISMATCH
TX05013,MAT5013,Material 5013,CHEMICAL,PHARMA,ML,1343,728,1578849,SUP804,Supplier5013,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005013,0,ML,
TX05014,MAT5014,Material 5014,CHEMICAL,PHARMA,KG,3674,4345,1605835,SUP802,Supplier5014,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005014,1,KG,UOM_MISMATCH
TX05015,MAT5015,Material 5015,CHEMICAL,PHARMA,PC,4061,1939,544080,SUP255,Supplier5015,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005015,1,KG,UOM_MISMATCH
TX05016,MAT5016,Material 5016,CHEMICAL,PHARMA,PC,8482,307,3853551,SUP372,Supplier5016,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005016,0,PC,
TX05017,MAT5017,Material 5017,CHEMICAL,PHARMA,L,6894,1388,2177180,SUP745,Supplier5017,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005017,1,KG,UOM_MISMATCH
TX05018,MAT5018,Material 5018,CHEMICAL,PHARMA,PC,8677,2725,4910819,SUP200,Supplier5018,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005018,1,KG,UOM_MISMATCH
TX05019,MAT5019,Material 5019,CHEMICAL,PHARMA,ML,3877,2900,3371470,SUP577,Supplier5019,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005019,1,KG,UOM_MISMATCH
TX05020,MAT5020,Material 5020,CHEMICAL,PHARMA,ML,9512,2847,1138334,SUP687,Supplier5020,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005020,0,ML,
TX05021,MAT5021,Material 5021,CHEMICAL,PHARMA,KG,9652,2732,585794,SUP719,Supplier5021,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005021,0,KG,
TX05022,MAT5022,Material 5022,CHEMICAL,PHARMA,PC,8432,2739,1689309,SUP333,Supplier5022,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005022,1,KG,UOM_MISMATCH
TX05023,MAT5023,Material 5023,CHEMICAL,PHARMA,PC,2838,4112,1208208,SUP420,Supplier5023,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005023,1,KG,UOM_MISMATCH
TX05024,MAT5024,Material 5024,CHEMICAL,PHARMA,KG,8307,3125,739541,SUP713,Supplier5024,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005024,0,KG,
TX05025,MAT5025,Material 5025,CHEMICAL,PHARMA,L,638,4535,1492238,SUP339,Supplier5025,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005025,1,KG,UOM_MISMATCH
TX05026,MAT5026,Material 5026,CHEMICAL,PHARMA,L,2609,3947,2718796,SUP586,Supplier5026,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005026,1,KG,UOM_MISMATCH
TX05027,MAT5027,Material 5027,CHEMICAL,PHARMA,BX,546,2936,2241005,SUP437,Supplier5027,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005027,0,BX,
TX05028,MAT5028,Material 5028,CHEMICAL,PHARMA,KG,6489,1788,4889164,SUP919,Supplier5028,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005028,1,KG,UOM_MISMATCH
TX05029,MAT5029,Material 5029,CHEMICAL,PHARMA,PC,2020,1336,3343847,SUP432,Supplier5029,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005029,0,PC,
TX05030,MAT5030,Material 5030,CHEMICAL,PHARMA,ML,3636,3517,2734945,SUP764,Supplier5030,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005030,0,ML,
TX05031,MAT5031,Material 5031,CHEMICAL,PHARMA,PC,3506,1950,2427934,SUP124,Supplier5031,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005031,1,KG,UOM_MISMATCH
TX05032,MAT5032,Material 5032,CHEMICAL,PHARMA,PC,5637,994,1795689,SUP815,Supplier5032,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005032,1,KG,UOM_MISMATCH
TX05033,MAT5033,Material 5033,CHEMICAL,PHARMA,L,4530,4624,2440174,SUP299,Supplier5033,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005033,0,L,
TX05034,MAT5034,Material 5034,CHEMICAL,PHARMA,ML,8450,4413,1995018,SUP885,Supplier5034,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005034,1,KG,UOM_MISMATCH
TX05035,MAT5035,Material 5035,CHEMICAL,PHARMA,KG,5518,288,1625062,SUP194,Supplier5035,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005035,0,KG,
TX05036,MAT5036,Material 5036,CHEMICAL,PHARMA,L,6675,3288,3416226,SUP520,Supplier5036,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005036,1,KG,UOM_MISMATCH
TX05037,MAT5037,Material 5037,CHEMICAL,PHARMA,KG,574,2781,3272100,SUP261,Supplier5037,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005037,0,KG,
TX05038,MAT5038,Material 5038,CHEMICAL,PHARMA,PC,9487,3352,3510974,SUP508,Supplier5038,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005038,0,PC,
TX05039,MAT5039,Material 5039,CHEMICAL,PHARMA,BX,4310,113,1077596,SUP245,Supplier5039,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005039,1,KG,UOM_MISMATCH
TX05040,MAT5040,Material 5040,CHEMICAL,PHARMA,PC,16,4127,3159514,SUP238,Supplier5040,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005040,0,PC,
TX05041,MAT5041,Material 5041,CHEMICAL,PHARMA,L,5849,4259,2500679,SUP607,Supplier5041,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005041,1,KG,UOM_MISMATCH
TX05042,MAT5042,Material 5042,CHEMICAL,PHARMA,L,4503,2539,3858005,SUP339,Supplier5042,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005042,1,KG,UOM_MISMATCH
TX05043,MAT5043,Material 5043,CHEMICAL,PHARMA,ML,7338,3474,3374525,SUP446,Supplier5043,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005043,0,ML,
TX05044,MAT5044,Material 5044,CHEMICAL,PHARMA,PC,1245,2614,573305,SUP328,Supplier5044,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005044,1,KG,UOM_MISMATCH
TX05045,MAT5045,Material 5045,CHEMICAL,PHARMA,L,1221,3339,2392902,SUP715,Supplier5045,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005045,0,L,
TX05046,MAT5046,Material 5046,CHEMICAL,PHARMA,L,4412,1361,3955549,SUP198,Supplier5046,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005046,1,KG,UOM_MISMATCH
TX05047,MAT5047,Material 5047,CHEMICAL,PHARMA,KG,328,2257,2605296,SUP787,Supplier5047,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005047,0,KG,
TX05048,MAT5048,Material 5048,CHEMICAL,PHARMA,PC,4249,2734,563885,SUP465,Supplier5048,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005048,1,KG,UOM_MISMATCH
TX05049,MAT5049,Material 5049,CHEMICAL,PHARMA,KG,6714,56,214799,SUP573,Supplier5049,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005049,0,KG,
TX05050,MAT5050,Material 5050,CHEMICAL,PHARMA,KG,8889,2271,76224,SUP787,Supplier5050,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005050,0,KG,
TX05051,MAT5051,Material 5051,CHEMICAL,PHARMA,KG,5130,4570,347785,SUP844,Supplier5051,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005051,0,KG,
TX05052,MAT5052,Material 5052,CHEMICAL,PHARMA,ML,9213,1330,2346137,SUP903,Supplier5052,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005052,1,KG,UOM_MISMATCH
TX05053,MAT5053,Material 5053,CHEMICAL,PHARMA,ML,5238,3485,245841,SUP212,Supplier5053,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005053,0,ML,
TX05054,MAT5054,Material 5054,CHEMICAL,PHARMA,PC,8058,2320,176166,SUP160,Supplier5054,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005054,0,PC,
TX05055,MAT5055,Material 5055,CHEMICAL,PHARMA,KG,3130,4592,2384247,SUP837,Supplier5055,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005055,1,KG,UOM_MISMATCH
TX05056,MAT5056,Material 5056,CHEMICAL,PHARMA,PC,3864,4815,2633883,SUP701,Supplier5056,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005056,1,KG,UOM_MISMATCH
TX05057,MAT5057,Material 5057,CHEMICAL,PHARMA,ML,332,1633,512707,SUP241,Supplier5057,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005057,1,KG,UOM_MISMATCH
TX05058,MAT5058,Material 5058,CHEMICAL,PHARMA,KG,81,2421,2061203,SUP882,Supplier5058,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005058,0,KG,
TX05059,MAT5059,Material 5059,CHEMICAL,PHARMA,BX,1258,869,687852,SUP208,Supplier5059,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005059,0,BX,
TX05060,MAT5060,Material 5060,CHEMICAL,PHARMA,PC,2634,2556,2607406,SUP248,Supplier5060,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005060,1,KG,UOM_MISMATCH
TX05061,MAT5061,Material 5061,CHEMICAL,PHARMA,L,3796,1033,388688,SUP544,Supplier5061,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005061,0,L,
TX05062,MAT5062,Material 5062,CHEMICAL,PHARMA,KG,3734,2764,4083068,SUP389,Supplier5062,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005062,0,KG,
TX05063,MAT5063,Material 5063,CHEMICAL,PHARMA,BX,8630,3674,781464,SUP759,Supplier5063,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005063,1,KG,UOM_MISMATCH
TX05064,MAT5064,Material 5064,CHEMICAL,PHARMA,ML,5946,3599,2754811,SUP984,Supplier5064,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005064,1,KG,UOM_MISMATCH
TX05065,MAT5065,Material 5065,CHEMICAL,PHARMA,ML,1569,2217,3570033,SUP258,Supplier5065,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005065,1,KG,UOM_MISMATCH
TX05066,MAT5066,Material 5066,CHEMICAL,PHARMA,ML,9312,626,3222035,SUP126,Supplier5066,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005066,1,KG,UOM_MISMATCH
TX05067,MAT5067,Material 5067,CHEMICAL,PHARMA,L,9117,1901,2022430,SUP246,Supplier5067,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005067,1,KG,UOM_MISMATCH
TX05068,MAT5068,Material 5068,CHEMICAL,PHARMA,ML,9571,233,1838013,SUP252,Supplier5068,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005068,0,ML,
TX05069,MAT5069,Material 5069,CHEMICAL,PHARMA,BX,161,961,4213142,SUP317,Supplier5069,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005069,1,KG,UOM_MISMATCH
TX05070,MAT5070,Material 5070,CHEMICAL,PHARMA,KG,7857,488,3234145,SUP743,Supplier5070,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005070,1,KG,UOM_MISMATCH
TX05071,MAT5071,Material 5071,CHEMICAL,PHARMA,KG,3046,766,928971,SUP295,Supplier5071,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005071,0,KG,
TX05072,MAT5072,Material 5072,CHEMICAL,PHARMA,ML,1586,4879,171980,SUP550,Supplier5072,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005072,0,ML,
TX05073,MAT5073,Material 5073,CHEMICAL,PHARMA,PC,1259,4076,1776675,SUP931,Supplier5073,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005073,0,PC,
TX05074,MAT5074,Material 5074,CHEMICAL,PHARMA,ML,8485,3224,3059508,SUP997,Supplier5074,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005074,1,KG,UOM_MISMATCH
TX05075,MAT5075,Material 5075,CHEMICAL,PHARMA,PC,9630,4753,4070466,SUP656,Supplier5075,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005075,1,KG,UOM_MISMATCH
TX05076,MAT5076,Material 5076,CHEMICAL,PHARMA,BX,6800,1560,2620245,SUP542,Supplier5076,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005076,0,BX,
TX05077,MAT5077,Material 5077,CHEMICAL,PHARMA,KG,8121,1778,4115625,SUP655,Supplier5077,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005077,1,KG,UOM_MISMATCH
TX05078,MAT5078,Material 5078,CHEMICAL,PHARMA,KG,4557,2500,1265635,SUP933,Supplier5078,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005078,1,KG,UOM_MISMATCH
TX05079,MAT5079,Material 5079,CHEMICAL,PHARMA,KG,4931,3891,2807193,SUP398,Supplier5079,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005079,0,KG,
TX05080,MAT5080,Material 5080,CHEMICAL,PHARMA,L,7995,4329,2584153,SUP906,Supplier5080,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005080,1,KG,UOM_MISMATCH
TX05081,MAT5081,Material 5081,CHEMICAL,PHARMA,PC,3054,4306,732736,SUP353,Supplier5081,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005081,1,KG,UOM_MISMATCH
TX05082,MAT5082,Material 5082,CHEMICAL,PHARMA,BX,8956,2907,4676303,SUP473,Supplier5082,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005082,0,BX,
TX05083,MAT5083,Material 5083,CHEMICAL,PHARMA,BX,600,2957,4735818,SUP698,Supplier5083,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005083,1,KG,UOM_MISMATCH
TX05084,MAT5084,Material 5084,CHEMICAL,PHARMA,PC,3214,3091,3692507,SUP491,Supplier5084,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005084,1,KG,UOM_MISMATCH
TX05085,MAT5085,Material 5085,CHEMICAL,PHARMA,L,3784,956,4276755,SUP801,Supplier5085,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005085,0,L,
TX05086,MAT5086,Material 5086,CHEMICAL,PHARMA,ML,585,1008,1267033,SUP311,Supplier5086,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005086,0,ML,
TX05087,MAT5087,Material 5087,CHEMICAL,PHARMA,BX,5658,4752,744211,SUP388,Supplier5087,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005087,0,BX,
TX05088,MAT5088,Material 5088,CHEMICAL,PHARMA,BX,3221,1777,2639794,SUP843,Supplier5088,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005088,1,KG,UOM_MISMATCH
TX05089,MAT5089,Material 5089,CHEMICAL,PHARMA,ML,3881,580,2672292,SUP615,Supplier5089,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005089,1,KG,UOM_MISMATCH
TX05090,MAT5090,Material 5090,CHEMICAL,PHARMA,PC,2646,2966,567706,SUP387,Supplier5090,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005090,0,PC,
TX05091,MAT5091,Material 5091,CHEMICAL,PHARMA,ML,3459,1191,950624,SUP877,Supplier5091,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005091,0,ML,
TX05092,MAT5092,Material 5092,CHEMICAL,PHARMA,PC,4953,4282,440258,SUP149,Supplier5092,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005092,0,PC,
TX05093,MAT5093,Material 5093,CHEMICAL,PHARMA,BX,2066,3753,1504969,SUP515,Supplier5093,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005093,1,KG,UOM_MISMATCH
TX05094,MAT5094,Material 5094,CHEMICAL,PHARMA,PC,2744,1446,4416153,SUP674,Supplier5094,USA,A,SAPDEV,2025-10-11 15:56:38,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO005094,1,KG,UOM_MISMATCH
